datlifeuid,taxakingdom,taxaphylum,taxaclass,taxaorder,taxafamily,taxagenus,taxaspecies,taxainfraspecies,taxabreed,referenceid,derived_from_graph,age_mortality_pdf_id,age_mortality_id,n,n_recaptures,title,list_cohort_period,list_mortality_type,list_source_column,list_type_x,list_sex,list_liberty,population,yearstart,yearend,Comment,embargodate,page,name,column,author_ge_sp,list_stage_timezero,age_left_truncation,age_right_censoring,list_x_units
2452,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa,tridactyla,,,DL00220_Coulson,,DL00220_CoulsonLT09.pdf,DL00220_CoulsonLT09.csv,75,,Annual survival rate of male kittiwakes in 1969-74,period,"age, follow-up",px,age from stage,male,wild,North Shields_county of Tyne and Wear_UK,1969,1974,Mark-recapture study; local survival only,,,,,Rissa tridactyla,birth/hatch,,,
2452,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa,tridactyla,,,DL00220_Coulson,,DL00220_CoulsonLT10.pdf,DL00220_CoulsonLT10.csv,123,,Annual survival rate of female kittiwakes in 1954-64,period,"age, follow-up",px,age from stage,female,wild,North Shields_county of Tyne and Wear_UK,1954,1964,Mark-recapture study; local survival only,,,,,Rissa tridactyla,birth/hatch,,,
2452,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa,tridactyla,,,DL00220_Coulson,,DL00220_CoulsonLT11.pdf,DL00220_CoulsonLT11.csv,93,,Annual survival rate of female kittiwakes in 1964-69,period,"age, follow-up",px,age from stage,female,wild,North Shields_county of Tyne and Wear_UK,1964,1969,Mark-recapture study; local survival only,,,,,Rissa tridactyla,birth/hatch,,,
2452,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa,tridactyla,,,DL00220_Coulson,,DL00220_CoulsonLT12.pdf,DL00220_CoulsonLT12.csv,77,,Annual survival rate of female kittiwakes in 1969-74,period,"age, follow-up",px,age from stage,female,wild,North Shields_county of Tyne and Wear_UK,1969,1974,Mark-recapture study; local survival only,,,,,Rissa tridactyla,birth/hatch,,,
2456,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,rupicapra,,,DL00222_Caughley,,DL00222_CaughleyLT01.pdf,DL00222_CaughleyLT01.csv,326,,Sampled age frequencies of female chamois Rangitata Valley sample,period,hunting bag,cap_Lx_real,age from stage,female,wild,Rangitata Valley_New Zealand,1965,1966,age determined by growth layers of root of first incisor,,,,,Rupicapra rupicapra,birth/hatch,,,
2456,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,rupicapra,,,DL00222_Caughley,,DL00222_CaughleyLT02.pdf,DL00222_CaughleyLT02.csv,326,,Sampled age frequencies of female chamois_Copland Valley sample,period,hunting bag,cap_Lx_real,age from stage,female,wild,Copland Valley_New Zealand,1965,1966,age determined by growth layers of root of first incisor,,,,,Rupicapra rupicapra,birth/hatch,,,
6000,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Syncerus,caffer,caffer,,DL00232_Pienaar,,DL00232_PienaarLT01_crocodilebridge.pdf,DL00232_PienaarLT01_crocodilebridge.csv,100,,Crocodile bridge population,period,hunting bag,cap_Lx_real,age from stage,both,wild,Kruger National Park Crocodile bridge population,1964,1964,Age structure assessed by visual inspection,,,,,Syncerus caffer caffer Sparrman,birth/hatch,,,
2968,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,,DL00238_Saunders,,DL00238_SaundersLT01.pdf,DL00238_SaundersLT01.csv,259,,Life table for female foxes constructed from 1995 sample,period,hunting bag,cap_Lx_real,age from stage,female,wild,Australia,1995,1995,age distribution from spotlight counts_age derived from tooth succession analysis,,,,,Vulpes vulpes,birth/hatch,,,
2968,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,vulpes,,,DL00238_Saunders,,DL00238_SaundersLT02.pdf,DL00238_SaundersLT02.csv,279,,Life table for female foxes constructed from 1995 sample,period,hunting bag,cap_Lx_real,age from stage,female,wild,Australia ,1996,1996,age distribution from spotlight counts_age derived from tooth succession analysis,,,,,Vulpes vulpes,birth/hatch,,,
2104,Animalia,Chordata,Mammalia,Rodentia,Muridae,Peromyscus,leucopus,,,DL00239_Burger,,DL00239_BurgerLT01.pdf,DL00239_BurgerLT01.csv,35,,Life table of Peromyscus leucopus 1st generation in captivity in the laboratory in May-June 1985,cohort,cohort size,lx_real,age,both,captive,Laboratory colony developed from captured mice in Middlesex and Somerset Counties_New Jersey_USA,1985,1985,1st generation in captivity from wildcaught parents in New Jersey,,,,,Peromyscus leucopus,birth/hatch,,,
2104,Animalia,Chordata,Mammalia,Rodentia,Muridae,Peromyscus,leucopus,,,DL00239_Burger,,DL00239_BurgerLT02.pdf,DL00239_BurgerLT02.csv,33,,Life table of Peromyscus leucopus 2nd generation in captivity in the laboratory in May-June 1986,cohort,cohort size,lx_real,age,both,captive,Laboratory colony developed from captured mice in Middlesex and Somerset Counties_New Jersey_USA,1986,1986,2nd generation in captivity from wildcaught parents in New Jersey,,,,,Peromyscus leucopus,birth/hatch,,,
2104,Animalia,Chordata,Mammalia,Rodentia,Muridae,Peromyscus,leucopus,,,DL00239_Burger,,DL00239_BurgerLT03.pdf,DL00239_BurgerLT03.csv,31,,Life table of Peromyscus leucopus 3rd generation in captivity in the laboratory in May-June 1987,cohort,cohort size,lx_real,age,both,captive,Laboratory colony developed from captured mice in Middlesex and Somerset Counties_New Jersey_USA,1987,1987,3rd generation in captivity from wildcaught parents in New Jersey,,,,,Peromyscus leucopus,birth/hatch,,,
2104,Animalia,Chordata,Mammalia,Rodentia,Muridae,Peromyscus,leucopus,,,DL00239_Burger,,DL00239_BurgerLT04.pdf,DL00239_BurgerLT04.csv,30,,Life table of Peromyscus leucopus 4th generation in captivity in the laboratory in October-November 1987,cohort,cohort size,lx_real,age,both,captive,Laboratory colony developed from captured mice in Middlesex and Somerset Counties_New Jersey_USA,1987,1987,4th generation in captivity from wildcaught parents in New Jersey,,,,,Peromyscus leucopus,birth/hatch,,,
2104,Animalia,Chordata,Mammalia,Rodentia,Muridae,Peromyscus,leucopus,,,DL00239_Burger,,DL00239_BurgerLT05.pdf,DL00239_BurgerLT05.csv,29,,Life table of Peromyscus leucopus 5th generation in captivity in the laboratory in May-June 1987,cohort,cohort size,lx_real,age,both,captive,Laboratory colony developed from captured mice in Middlesex and Somerset Counties_New Jersey_USA,1987,1987,5th generation in captivity from wildcaught parents in New Jersey,,,,,Peromyscus leucopus,birth/hatch,,,
2104,Animalia,Chordata,Mammalia,Rodentia,Muridae,Peromyscus,leucopus,,,DL00239_Burger,,DL00239_BurgerLT06.pdf,DL00239_BurgerLT06.csv,12,,Life table of Peromyscus leucopus 6th generation in captivity in the laboratory in May-June 1988,cohort,cohort size,lx_real,age,both,captive,Laboratory colony developed from captured mice in Middlesex and Somerset Counties_New Jersey_USA,1988,1988,6th generation in captivity from wildcaught parents in New Jersey,,,,,Peromyscus leucopus,birth/hatch,,,
1424,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,kob,thomasi,,DL00240_Modha,0,DL00240_ModhaLT01.pdf,DL00240_ModhaLT01.csv,75,,Life table for Uganda kob at Rwenzori National Park_Uganda,period,ages at death,dx_real,age from stage,male,wild,Rwenzori National Park_Uganda,1971,1972,truncated at age = 2,,,,,Adenota kob thomasi (Neumann),birth/hatch,,,
5599,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Connochaetes,taurinus,albojubatus,,DL00241_Watson,,DL00241_WatsonLT01.pdf,DL00241_WatsonLT01.csv,153,,Life table for female Serengeti Wildebeest during 1962-1965 ,period,age structure,cap_Lx_real,age from stage,female,wild,Serengeti_Tanzania,1962,1965,lx_real recalcutated from given lx_truncated at age =1,,,,,Connochaetes taurinus albojubatus Thomas,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT01.pdf,DL00242_RogersLT01.csv,78,,Age structure of male badgers in Gloucestershire during 1985 ,period,age structure,cap_Lx_real,age,male,wild,Age structure of male badgers in Gloucestershire during 1985 ,1985,1985,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT02.pdf,DL00242_RogersLT02.csv,95,,Age structure of female badgers in Gloucestershire during 1985 ,period,age structure,cap_Lx_real,age,female,wild,Woodchester Park in Gloucestershire_England,1985,1985,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT03.pdf,DL00242_RogersLT03.csv,80,,Age structure of male badgers in Gloucestershire during 1986 ,period,age structure,cap_Lx_real,age,male,wild,Woodchester Park in Gloucestershire_England,1986,1986,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT04.pdf,DL00242_RogersLT04.csv,104,,Age structure of female badgers in Gloucestershire during 1986 ,period,age structure,cap_Lx_real,age,female,wild,Woodchester Park in Gloucestershire_England,1986,1986,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT05.pdf,DL00242_RogersLT05.csv,79,,Age structure of male badgers in Gloucestershire during 1987 ,period,age structure,cap_Lx_real,age,male,wild,Woodchester Park in Gloucestershire_England,1987,1987,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT06.pdf,DL00242_RogersLT06.csv,120,,Age structure of female badgers in Gloucestershire during 1987 ,period,age structure,cap_Lx_real,age,female,wild,Woodchester Park in Gloucestershire_England,1987,1987,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT07.pdf,DL00242_RogersLT07.csv,87,,Age structure of male badgers in Gloucestershire during 1988 ,period,age structure,cap_Lx_real,age,male,wild,Woodchester Park in Gloucestershire_England,1988,1988,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT08.pdf,DL00242_RogersLT08.csv,119,,Age structure of female badgers in Gloucestershire during 1988 ,period,age structure,cap_Lx_real,age,female,wild,Woodchester Park in Gloucestershire_England,1988,1988,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT09.pdf,DL00242_RogersLT09.csv,84,,Age structure of male badgers in Gloucestershire during 1989,period,age structure,cap_Lx_real,age,male,wild,Woodchester Park in Gloucestershire_England,1989,1989,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT10.pdf,DL00242_RogersLT10.csv,130,,Age structure of female badgers in Gloucestershire during 1989,period,age structure,cap_Lx_real,age,female,wild,Woodchester Park in Gloucestershire_England,1989,1989,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT11.pdf,DL00242_RogersLT11.csv,85,,Age structure of male badgers in Gloucestershire during 1990 ,period,age structure,cap_Lx_real,age,male,wild,Woodchester Park in Gloucestershire_England,1990,1990,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT12.pdf,DL00242_RogersLT12.csv,122,,Age structure of female badgers in Gloucestershire during 1990 ,period,age structure,cap_Lx_real,age,female,wild,Woodchester Park in Gloucestershire_England,1990,1990,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT13.pdf,DL00242_RogersLT13.csv,90,,Age structure of male badgers in Gloucestershire during 1991 ,period,age structure,cap_Lx_real,age,male,wild,Woodchester Park in Gloucestershire_England,1991,1991,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT14.pdf,DL00242_RogersLT14.csv,160,,Age structure of female badgers in Gloucestershire during 1991 ,period,age structure,cap_Lx_real,age,female,wild,Woodchester Park in Gloucestershire_England,1991,1991,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT15.pdf,DL00242_RogersLT15.csv,95,,Age structure of male badgers in Gloucestershire during 1992 ,period,age structure,cap_Lx_real,age,male,wild,Woodchester Park in Gloucestershire_England,1992,1992,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT16.pdf,DL00242_RogersLT16.csv,151,,Age structure of female badgers in Gloucestershire during 1992 ,period,age structure,cap_Lx_real,age,female,wild,Woodchester Park in Gloucestershire_England,1992,1992,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT17.pdf,DL00242_RogersLT17.csv,107,,Age structure of male badgers in Gloucestershire during 1993 ,period,age structure,cap_Lx_real,age,male,wild,Woodchester Park in Gloucestershire_England,1993,1993,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1697,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,,,DL00242_Rogers,,DL00242_RogersLT18.pdf,DL00242_RogersLT18.csv,142,,Age structure of female badgers in Gloucestershire during 1993 ,period,age structure,cap_Lx_real,age,female,wild,Woodchester Park in Gloucestershire_England,1993,1993,Consecutive age structures_possible to get original data?,,,,,Meles meles,birth/hatch,,,
1934,Animalia,Chordata,Mammalia,Lagomorpha,Ochotonidae,Ochotona,rutila,,,DL00244_Bernstein,,DL00244_BernsteinLT01.pdf,DL00244_BernsteinLT01.csv,37,,Age structure of Turkestan Red Pika ,period,age structure,cap_Lx_real,age from stage,both,wild,Tian Shan_Forest Belt_Russia,1960,1960,Age from mandible growth rings_trancated at ages <1,,,,,Ochotona rutila Sev.,birth/hatch,,,
1931,Animalia,Chordata,Mammalia,Lagomorpha,Ochotonidae,Ochotona,macrotis,,,DL00244_Bernstein,,DL00244_BernsteinLT02.pdf,DL00244_BernsteinLT02.csv,43,,Age structure of Large-Eared Pika ,period,age structure,cap_Lx_real,age from stage,both,wild,Tian Shan_Forest Belt_Russia,1963,1963,Age from mandible growth rings,,,,,Ochotona macrotis Guenther,birth/hatch,,,
1194,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,agassizii,,,DL00245_Turner,0,DL00245_TurnerLT01.pdf,DL00245_TurnerLT01.csv,1257,,Life table for Desert Tortoise at Goffs_California 1983-1986,period,"age, follow-up",lx_stand,age from stage,female,wild,Goffs_eastern San Bernardino County_USA,1983,1986,Unknown real age distribution (lx_real); Age derived from the size,,,,,Gopherus agassizii,birth/hatch,,,
2313,Animalia,Chordata,Amphibia,Caudata,Proteidae,Proteus,anguinus,,,DL00246_Voituron,,DL00246_VoituronLT03.pdf,DL00246_VoituronLT03.csv,400,,Mean age specific survival probablity of Olm,period,"age, follow-up",px,age,both,captive,Moulis_Saint-Girons_France,1958,2010,Life table n is approx. 400; breeding population,,,,,Proteus anguinus,birth/hatch,,,
2004,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,,,DL00247_Leslie,,DL00247_LeslieLT01.pdf,DL00247_LeslieLT01.csv,464,,Age distribution of desert bighorn rams from July to December 1975,period,age structure,cap_Lx_real,age,male,wild,River Mountains_Southern Nevada_USA,1975,1975,Direct observation of living animals,,,,,Ovis canadensis nelsoni,birth/hatch,,,
2004,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,,,DL00248_Bradley,0,DL00248_BradleyLT01.pdf,DL00248_BradleyLT01.csv,302,,Life table for male Nelson bighorn sheep,period,ages at death,dx_real,age,male,wild,Desert National Wildlife Range_Nevada_US,,,truncated at age = 1 since equal sex ratio is assumed,,,,,Ovis canadensis nelsoni,birth/hatch,,,
2004,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,,,DL00248_Bradley,0,DL00248_BradleyLT02.pdf,DL00248_BradleyLT02.csv,144,,Life table for female Nelson bighorn sheep,period,ages at death,dx_real,age,female,wild,Desert National Wildlife Range_Nevada_US,,,truncated at age = 1 since equal sex ratio is assumed,,,,,Ovis canadensis nelsoni,birth/hatch,,,
5061,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,dalli,dalli,,DL00249_Heimer,,DL00249_HeimerLT01.pdf,DL00249_HeimerLT01.csv,77,,Age distribution of mountain dall ram in a heavily hunted population,period,age structure,cap_Lx_real,age,male,wild,Dry Creek_Alaska_US,1969,1982,age from morphological characteristics; age 0 replaced with 0.5 since hunting took place after 3 to 6 months of birth,,,,,Ovis dalli dalli,birth/hatch,,,
2456,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,rupicapra,,,DL00250_Capurro,,DL00250_CapurroLT01.pdf,DL00250_CapurroLT01.csv,41,,Age distribution of male chamois (hunted population) in Italian Alps during 1981,period,hunting bag,cap_Lx_real,age from stage,male,wild,Azienda Faunistica Valbelviso- Barbellino_Lombardy_Italy,1981,1981,age from morphological characteristics; age 0 replaced with 0.5 since hunting took place after 3 to 6 months of birth,,,,,Rupicapra rupicapra,birth/hatch,,,
2456,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,rupicapra,,,DL00250_Capurro,,DL00250_CapurroLT02.pdf,DL00250_CapurroLT02.csv,103,,Age distribution of male chamois (hunted population) in Italian Alps during 1982,period,hunting bag,cap_Lx_real,age from stage,male,wild,Azienda Faunistica Valbelviso- Barbellino_Lombardy_Italy,1982,1982,age from morphological characteristics; age 0 replaced with 0.5 since hunting took place after 3 to 6 months of birth,,,,,Rupicapra rupicapra,birth/hatch,,,
2456,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,rupicapra,,,DL00250_Capurro,,DL00250_CapurroLT03.pdf,DL00250_CapurroLT03.csv,36,,Age distribution of male chamois (hunted population) in Italian Alps during 1983,period,hunting bag,cap_Lx_real,age from stage,male,wild,Azienda Faunistica Valbelviso- Barbellino_Lombardy_Italy,1983,1983,age from morphological characteristics; age 0 replaced with 0.5 since hunting took place after 3 to 6 months of birth,,,,,Rupicapra rupicapra,birth/hatch,,,
2456,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,rupicapra,,,DL00250_Capurro,,DL00250_CapurroLT04.pdf,DL00250_CapurroLT04.csv,51,,Age distribution of male chamois (hunted population) in Italian Alps during 1984,period,hunting bag,cap_Lx_real,age from stage,male,wild,Azienda Faunistica Valbelviso- Barbellino_Lombardy_Italy,1984,1984,age from morphological characteristics; age 0 replaced with 0.5 since hunting took place after 3 to 6 months of birth,,,,,Rupicapra rupicapra,birth/hatch,,,
2456,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,rupicapra,,,DL00250_Capurro,,DL00250_CapurroLT05.pdf,DL00250_CapurroLT05.csv,36,,Age distribution of male chamois (hunted population) in Italian Alps during 1985,period,hunting bag,cap_Lx_real,age from stage,male,wild,Azienda Faunistica Valbelviso- Barbellino_Lombardy_Italy,1985,1985,age from morphological characteristics; age 0 replaced with 0.5 since hunting took place after 3 to 6 months of birth,,,,,Rupicapra rupicapra,birth/hatch,,,
